APÓLICE;NUMERO_PI;Municipio;UF;LATITUDE;LONGITUDE;CULTURA;STATUS;NOME;ÁREA GARANTIDA (ha)
4124919925;2529867498;CAATIBA;BA;-14,9699;-40,4092;MILHO;ATIVA;TONHÃO DO ALGODÃO;81,87
1458032228;2408685861;NOVA AMÉRICA DA COLINA;PR;-23,3308;-50,7168;SOJA;ATIVA;JUJU DO TOMATE;19,5
9962993288;5093487531;CAATIBA;BA;-14,9699;-40,4092;MAÇÃ;ATIVA;BETO SOJINHA;169,74
6086600727;1438233027;ATALANTA;SC;-27,4219;-49,7789;MAÇÃ;ATIVA;JOÃOZINHO DA CEBOLA;435,37
4412504978;1980597079;RIO ESPERA;MG;-20,855;-43,4721;TRIGO;ATIVA;LURDINHA DA CEBOLA;222,59
6948511739;7582567979;SANTANA DO PIAUÍ;PI;-6,94696;-41,5178;BATATA;ATIVA;JOÃOZINHO DO MILHO;491,64
5704524119;3666083807;NOVA BRASILÂNDIA D'OESTE;RO;-11,7247;-62,3127;MAÇÃ;ATIVA;ROSINHA DA BATATA;377,15
1958811048;5825950696;CURITIBA;PR;-25,4195;-49,2646;BATATA;ATIVA;BETO DA CEBOLA;35,85
8986538019;7231233149;BREJO;MA;-3,67796;-42,7527;SOJA;ATIVA;JUJU DO ARROZ;229,39
5117519499;3412203740;GUIRATINGA;MT;-16,346;-53,7575;MAÇÃ;ATIVA;MANÉ DO CAFÉ;147,42
3276410029;1860086258;IGAPORÃ;BA;-13,774;-42,7155;SOJA;ATIVA;BETO SOJINHA;426,53
3663304034;5179746115;MAURILÂNDIA;GO;-17,9719;-50,3388;SOJA;ATIVA;JUJU SOJINHA;437,64
9152970050;3868237498;DESTERRO DO MELO;MG;-21,143;-43,5178;BATATA;ATIVA;LURDINHA DO ALGODÃO;370,77
3398089831;8006504759;FELIPE GUERRA;RN;-5,59274;-37,6875;MAÇÃ;ATIVA;MARIAZINHA DO TOMATE;194,36
8185894991;6121493989;JUPIÁ;SC;-26,395;-52,7298;MAÇÃ;ATIVA;BETO DO TRIGO;265,41
1086464393;5880402255;PEDRO AVELINO;RN;-5,5161;-36,3867;MILHO;ATIVA;MANÉ DO CAFÉ;160,73
4344029150;6389154377;SÃO CAETANO DO SUL;SP;-23,6229;-46,5548;MAÇÃ;ATIVA;JUJU DO MILHO;224,97
5578011989;5650179146;TRIUNFO;PE;-7,83272;-38,0978;SOJA;ATIVA;DONA LÚCIA DA CEBOLA;231,79
5436842662;6550686158;SANTA TEREZA;RS;-29,1655;-51,7351;MILHO;ATIVA;MARIAZINHA DA SOJA;224,43
1168095747;2240862402;ITABIRITO;MG;-20,2501;-43,8038;SOJA;ATIVA;SEU PEDRO DA BATATA;383,15
8980612233;5166150107;SÃO MIGUEL DO ALEIXO;SE;-10,3847;-37,3836;BATATA;ATIVA;MANÉ DO MILHO;409,85
3549554621;8822574147;LAGOA REAL;BA;-14,0334;-42,1328;BATATA;ATIVA;DONA LÚCIA DO ALGODÃO;7,4
6712505847;6080157551;VITORINO FREIRE;MA;-4,28184;-45,2505;MILHO;ATIVA;MARIAZINHA DO TRIGO;189,31
8439736217;6528372125;CAJUEIRO DA PRAIA;PI;-2,93111;-41,3408;MAÇÃ;ATIVA;ZÉ DO MILHO;430,3
8691344357;6167440528;MIRAÍMA;CE;-3,56867;-39,9663;TRIGO;ATIVA;CHIQUINHA DA SOJA;294,88
6393597563;1429989394;GUARAÍTA;GO;-15,6121;-50,0265;BATATA;ATIVA;ROSINHA SOJINHA;188,44
8839258899;1426233195;ANGICOS;RN;-5,65792;-36,6094;MAÇÃ;ATIVA;SEU PEDRO DO TRIGO;421,48
6552703122;5256171320;ITAPITANGA;BA;-14,4139;-39,5657;MILHO;ATIVA;JUJU DA CEBOLA;243,55
8846421471;3286385754;RONCADOR;PR;-24,5958;-52,2716;TRIGO;ATIVA;JUJU DO TOMATE;148,56
6433635277;4180214783;BOM JARDIM DA SERRA;SC;-28,3377;-49,6373;SOJA;ATIVA;ROSINHA DO MILHO;168,29
7337999879;9578055728;ALTO RIO DOCE;MG;-21,0281;-43,4067;BATATA;ATIVA;JUJU DA SOJA;368,66
8675946160;8212478716;BALIZA;GO;-16,1966;-52,5393;MILHO;ATIVA;SEU PEDRO DO TRIGO;319,34
4137764782;7855415300;MENDES;RJ;-22,5245;-43,7312;SOJA;ATIVA;ZÉ DO CAFÉ;256,78
5974299903;4073926408;SÃO BENTO DO TOCANTINS;TO;-6,0258;-47,9012;SOJA;ATIVA;DONA LÚCIA DA SOJA;464,3
3589074839;2552316979;SÃO JOSÉ DOS BASÍLIOS;MA;-5,05493;-44,5809;MAÇÃ;ATIVA;BETO DA SOJA;84,79
3222934481;2751941850;ITUIUTABA;MG;-18,9772;-49,4639;MILHO;ATIVA;BETO SOJINHA;5,21
6077977587;4151856621;SÃO JOSÉ DOS PINHAIS;PR;-25,5313;-49,2031;SOJA;ATIVA;SEU PEDRO DO TOMATE;152,62
1278196977;1490215108;ITAOCARA;RJ;-21,6748;-42,0758;MILHO;ATIVA;JOÃOZINHO DA SOJA;347,89
1096500002;8708345292;ROSÁRIO;MA;-2,93444;-44,2531;MAÇÃ;ATIVA;JOÃOZINHO DO ARROZ;418,5
6623445351;8486486086;SÃO JOÃO DO RIO DO PEIXE;PB;-6,72195;-38,4468;MAÇÃ;ATIVA;SEU PEDRO DO ARROZ;17,89
6242190825;4859976344;JATOBÁ DO PIAUÍ;PI;-4,77025;-41,817;MILHO;ATIVA;DONA LÚCIA DA SOJA;374,09
5038584448;1499407634;BARREIROS;PE;-8,81605;-35,1832;MAÇÃ;ATIVA;CHIQUINHA DA BATATA;163,82
5552466635;2229650677;SÃO JOÃO DO PARAÍSO;MG;-15,3168;-42,0213;MILHO;ATIVA;DONA LÚCIA DO TOMATE;204,83
6481498102;3271633777;PIRAJUBA;MG;-19,9092;-48,7027;MILHO;ATIVA;MARIAZINHA DA SOJA;286,12
7252487299;3218946442;BELO JARDIM;PE;-8,3313;-36,4258;TRIGO;ATIVA;DONA LÚCIA DO ALGODÃO;80,9
3302252974;1104405308;SÃO MIGUEL DO ARAGUAIA;GO;-13,2731;-50,1634;MAÇÃ;ATIVA;JOÃOZINHO SOJINHA;346,35
5643701018;8201832025;PINHAL DA SERRA;RS;-27,8751;-51,1673;BATATA;ATIVA;SEU PEDRO SOJINHA;51,14
7200872865;7343971944;CRISTÁLIA;MG;-16,716;-42,8571;MILHO;ATIVA;CHIQUINHA DA SOJA;248,18
4698826534;5792419236;OUROLÂNDIA;BA;-10,9578;-41,0756;SOJA;ATIVA;ROSINHA DO CAFÉ;485,15
2700399749;5207699665;JOAQUIM PIRES;PI;-3,50164;-42,1865;BATATA;ATIVA;ZÉ DO CAFÉ;283,28
9273667128;2433186095;ITUMIRIM;MG;-21,3171;-44,8724;MILHO;ATIVA;MANÉ SOJINHA;344,69
6920157109;9733524939;LAFAIETE COUTINHO;BA;-13,6541;-40,2119;BATATA;ATIVA;DONA LÚCIA DO MILHO;273,6
9846683017;4666086552;RIO CRESPO;RO;-9,69965;-62,9011;SOJA;ATIVA;JOÃOZINHO DO CAFÉ;21,6
2780508540;7063489392;AÇAILÂNDIA;MA;-4,94714;-47,5004;BATATA;ATIVA;DONA LÚCIA DO TOMATE;244,83
9242290975;1483589731;MORRO REDONDO;RS;-31,5887;-52,6261;SOJA;ATIVA;MARIAZINHA DA CEBOLA;389,75
5577137541;3116331879;ARRAIAS;TO;-12,9287;-46,9359;MILHO;ATIVA;ROSINHA DO ARROZ;492,3
1008973050;2772308102;AUGUSTO CORRÊA;PA;-1,05109;-46,6147;BATATA;ATIVA;CHIQUINHA DO TOMATE;311,73
2770824335;9548738212;BELA VISTA;MS;-22,1073;-56,5263;MILHO;ATIVA;LURDINHA SOJINHA;11,59
7939662615;6092756757;PASSABÉM;MG;-19,3509;-43,1383;TRIGO;ATIVA;JOÃOZINHO DO ALGODÃO;436,37
8174721122;3068441782;CARIÚS;CE;-6,52428;-39,4916;TRIGO;ATIVA;ROSINHA DO MILHO;363,33
3781663694;3007961500;ANGICOS;RN;-5,65792;-36,6094;BATATA;ATIVA;TONHÃO SOJINHA;258,66
5010868944;2456007106;POÇÕES;BA;-14,5234;-40,3634;BATATA;ATIVA;LURDINHA DO TOMATE;288,77
9564837819;2780282554;QUIXERÉ;CE;-5,07148;-37,9802;TRIGO;ATIVA;ROSINHA DO TRIGO;415,98
1764502347;2801468750;ISAÍAS COELHO;PI;-7,73597;-41,6735;BATATA;ATIVA;TONHÃO DO CAFÉ;136,59
5699989688;7093370784;BRUNÓPOLIS;SC;-27,3058;-50,8684;MILHO;ATIVA;MARIAZINHA DO TRIGO;20,13
8670856279;7004813347;BONITO;BA;-11,9668;-41,2647;BATATA;ATIVA;SEU PEDRO DO ALGODÃO;425,31
6847129284;4628081836;SÃO PAULO DAS MISSÕES;RS;-28,0195;-54,9404;TRIGO;ATIVA;MANÉ DA BATATA;183,39
8757505254;2256821383;MADEIRO;PI;-3,48624;-42,4981;MAÇÃ;ATIVA;ZÉ DA SOJA;128,11
9731134373;6162836466;BREJO GRANDE DO ARAGUAIA;PA;-5,69822;-48,4103;SOJA;ATIVA;CHIQUINHA SOJINHA;182,3
9814600226;2941013392;PRESIDENTE KUBITSCHEK;MG;-18,6193;-43,5628;MILHO;ATIVA;ZÉ DO CAFÉ;296,76
9274618258;1380941365;IPUÃ;SP;-20,4438;-48,0129;SOJA;ATIVA;JUJU DA SOJA;240,08
4308732131;5719905958;ÁGUIA BRANCA;ES;-18,9846;-40,7437;TRIGO;ATIVA;CHIQUINHA DA BATATA;199,17
5312653908;6010668431;PONTES E LACERDA;MT;-15,2219;-59,3435;TRIGO;ATIVA;JOÃOZINHO DO ALGODÃO;457,06
1130781074;8939027340;CACHOEIRINHA;PE;-8,48668;-36,2402;TRIGO;ATIVA;JOÃOZINHO DO CAFÉ;254,09
6429572318;9629749188;VITÓRIA DA CONQUISTA;BA;-14,8615;-40,8442;SOJA;ATIVA;JOÃOZINHO DA CEBOLA;87,32
3972162015;5693805673;IGARASSU;PE;-7,82881;-34,9013;SOJA;ATIVA;DONA LÚCIA DO ARROZ;32,65
3813053860;4061399719;CANHOTINHO;PE;-8,87652;-36,1979;BATATA;ATIVA;JOÃOZINHO DO ALGODÃO;331,21
3108358526;9809706979;SARUTAIÁ;SP;-23,2721;-49,4763;MAÇÃ;ATIVA;MANÉ DO TRIGO;181,93
3060231093;9450468171;NÍSIA FLORESTA;RN;-6,09329;-35,1991;BATATA;ATIVA;CHIQUINHA DA SOJA;54,2
8511291653;8588069402;PARAIPABA;CE;-3,43799;-39,1479;MAÇÃ;ATIVA;ROSINHA DO ALGODÃO;77,85
4643291356;3063841039;RIBEIRÓPOLIS;SE;-10,5357;-37,438;SOJA;ATIVA;JOÃOZINHO DA CEBOLA;255,66
6331443188;6648173780;ORATÓRIOS;MG;-20,4298;-42,7977;MAÇÃ;ATIVA;BETO DO CAFÉ;426,19
1243619257;8504856874;PADRE MARCOS;PI;-7,35101;-40,8997;BATATA;ATIVA;SEU PEDRO SOJINHA;23,64
9308846457;8400409323;ASSAÍ;PR;-23,3697;-50,8459;MILHO;ATIVA;JUJU DO TOMATE;172,57
4984050107;5823136982;LAGOA SANTA;MG;-19,6397;-43,8932;MILHO;ATIVA;BETO DO ALGODÃO;465,95
3383272628;7871230696;MIRANDÓPOLIS;SP;-21,1313;-51,1035;MAÇÃ;ATIVA;ZÉ DA SOJA;391,9
8037239625;2017373704;ENGENHEIRO PAULO DE FRONTIN;RJ;-22,5498;-43,6827;TRIGO;ATIVA;SEU PEDRO DO TOMATE;372,33
5302018884;9320996456;ALTO BELA VISTA;SC;-27,4333;-51,9044;BATATA;ATIVA;LURDINHA DA CEBOLA;373,88
9852056972;1922114402;SALTO DO ITARARÉ;PR;-23,6074;-49,6354;SOJA;ATIVA;ZÉ SOJINHA;386,9
5321676730;3282892784;POÇÕES;BA;-14,5234;-40,3634;MILHO;ATIVA;ZÉ DA CEBOLA;310,81
1422063159;5207402481;GOVERNADOR MANGABEIRA;BA;-12,5994;-39,0412;BATATA;ATIVA;CHIQUINHA DO TOMATE;162,86
1881901383;2387431310;AREAL;RJ;-22,2283;-43,1118;TRIGO;ATIVA;SEU PEDRO DO ALGODÃO;232,4
8095685571;1864340182;ENTRE RIOS DO OESTE;PR;-24,7042;-54,2385;MILHO;ATIVA;CHIQUINHA DO CAFÉ;13,26
2366991081;1002334510;SANTO AMARO DAS BROTAS;SE;-10,7892;-37,0564;TRIGO;ATIVA;JOÃOZINHO DA SOJA;404,12
3188066096;4208296267;SANTALUZ;BA;-11,2508;-39,375;MAÇÃ;ATIVA;JOÃOZINHO SOJINHA;494,15
8506982358;7850897497;TUPIRAMA;TO;-8,97168;-48,1883;MILHO;ATIVA;MANÉ DA SOJA;116,76
8257586748;8616316817;VILA NOVA DO SUL;RS;-30,3461;-53,876;BATATA;ATIVA;BETO DA SOJA;447,85
8320862709;2586573079;JARDINÓPOLIS;SC;-26,7191;-52,8625;MILHO;ATIVA;ROSINHA DA CEBOLA;152,87
4064922712;2166395749;BATALHA;AL;-9,6742;-37,133;SOJA;ATIVA;JUJU DO TOMATE;200,06
9809058833;8303963575;PAPAGAIOS;MG;-19,4419;-44,7468;MAÇÃ;ATIVA;JUJU DO MILHO;131,36
8224863643;1830413357;JAGUAPITÃ;PR;-23,1104;-51,5342;SOJA;ATIVA;MANÉ DO CAFÉ;390,65
9813646294;4938083676;UNIÃO DE MINAS;MG;-19,5299;-50,338;MILHO;ATIVA;SEU PEDRO SOJINHA;48,14
7631874220;7227793895;BREJO DO PIAUÍ;PI;-8,20314;-42,8229;SOJA;ATIVA;MANÉ DA CEBOLA;361,97
3039155807;2114147117;GUATAMBÚ;SC;-27,1341;-52,7887;SOJA;ATIVA;DONA LÚCIA DA SOJA;485,44
9942131715;7615158032;NOVO TRIUNFO;BA;-10,3182;-38,4014;TRIGO;ATIVA;CHIQUINHA DO TOMATE;147,53
2868069807;5982243784;JEQUIÉ;BA;-13,8509;-40,0877;MILHO;ATIVA;SEU PEDRO DO TRIGO;175,34
1461192816;4020432968;VARGEM GRANDE PAULISTA;SP;-23,5993;-47,022;MILHO;ATIVA;ROSINHA DO TOMATE;78,36
7119308279;7955968992;DIVINOLÂNDIA DE MINAS;MG;-18,8004;-42,6103;TRIGO;ATIVA;SEU PEDRO DO ARROZ;298,02
6145226384;1934752665;PEDRA DO INDAIÁ;MG;-20,2563;-45,2107;MAÇÃ;ATIVA;BETO DO ALGODÃO;51,48
2263208783;4563144825;SOORETAMA;ES;-19,1897;-40,0974;MAÇÃ;ATIVA;MARIAZINHA DA CEBOLA;101,85
9967486671;1319666236;NOVA AMÉRICA;GO;-15,0206;-49,8953;TRIGO;ATIVA;TONHÃO DA CEBOLA;472,67
4878479336;1601621971;CHAPADA DE AREIA;TO;-10,1419;-49,1403;SOJA;ATIVA;CHIQUINHA DO ARROZ;410,41
5602631306;7333276240;PEDRO DO ROSÁRIO;MA;-2,97272;-45,3493;TRIGO;ATIVA;DONA LÚCIA DO ALGODÃO;184,01
2289967503;6161186903;PIRANGI;SP;-21,0886;-48,6607;SOJA;ATIVA;TONHÃO DO TRIGO;249,3
9776359795;1398622444;ARAXÁ;MG;-19,5902;-46,9438;MILHO;ATIVA;MANÉ DO ARROZ;273,39
5096756391;8768964861;SERRANO DO MARANHÃO;MA;-1,85229;-45,1207;TRIGO;ATIVA;MARIAZINHA SOJINHA;415,77
2759755146;5549021558;ITAPICURU;BA;-11,3088;-38,2262;SOJA;ATIVA;ROSINHA DA SOJA;344,77
4871509162;3865759502;MATINHOS;PR;-25,8237;-48,549;MAÇÃ;ATIVA;TONHÃO DA BATATA;182,07
8192926114;1252481593;MATA GRANDE;AL;-9,11824;-37,7323;MILHO;ATIVA;BETO DO TRIGO;460,8
4179154020;9924013691;CAMPO BELO DO SUL;SC;-27,8975;-50,7595;SOJA;ATIVA;MANÉ DO ARROZ;238,06
9500307843;3096863150;PASSAGEM;RN;-6,27268;-35,37;MILHO;ATIVA;ZÉ DO ALGODÃO;107,69
1756633040;4935897407;FORMOSO DO ARAGUAIA;TO;-11,7976;-49,5316;MILHO;ATIVA;MARIAZINHA DA BATATA;49,55
2207193413;8817127117;DORES DO INDAIÁ;MG;-19,4628;-45,5927;SOJA;ATIVA;MARIAZINHA DO ARROZ;300,61
3561623225;6390781400;ECOPORANGA;ES;-18,3702;-40,836;TRIGO;ATIVA;MANÉ SOJINHA;329,62
2668045530;6879478311;IOMERÊ;SC;-27,0019;-51,2442;BATATA;ATIVA;MARIAZINHA DO MILHO;372,62
3218484367;7766886480;SALGADO DE SÃO FÉLIX;PB;-7,35337;-35,4305;SOJA;ATIVA;MARIAZINHA DA CEBOLA;138,49
6670728881;2982524709;ARGIRITA;MG;-21,6083;-42,8292;BATATA;ATIVA;DONA LÚCIA SOJINHA;228,2
8785994350;3687741358;RIO DO SUL;SC;-27,2156;-49,643;MAÇÃ;ATIVA;TONHÃO DA SOJA;444,32
9364380196;7620203354;ROTEIRO;AL;-9,83503;-35,9782;MAÇÃ;ATIVA;JOÃOZINHO DO ARROZ;445,12
8923729027;8979912036;AREIA BRANCA;SE;-10,758;-37,3251;MAÇÃ;ATIVA;JUJU DO ARROZ;318,96
2144643730;8860570540;INDIANÓPOLIS;PR;-23,4762;-52,6989;MAÇÃ;ATIVA;MARIAZINHA DA BATATA;216,36
5383923664;7251323994;PEREIRAS;SP;-23,0804;-47,972;SOJA;ATIVA;ZÉ DA SOJA;404,16
6817503812;4528067877;BOA VISTA DO SUL;RS;-29,3544;-51,6687;MILHO;ATIVA;JUJU DO ALGODÃO;3,51
2811720733;1263140397;BREJO DA MADRE DE DEUS;PE;-8,14933;-36,3741;TRIGO;ATIVA;SEU PEDRO DO ALGODÃO;24,42
8894581690;1176310976;ITAÚ DE MINAS;MG;-20,7375;-46,7525;BATATA;ATIVA;BETO DO ARROZ;103,33
6764802752;3970717218;BREVES;PA;-1,68036;-50,4791;TRIGO;ATIVA;MARIAZINHA DO TRIGO;222,56
9889657963;8941294880;ESTRELA;RS;-29,5002;-51,9495;SOJA;ATIVA;ROSINHA SOJINHA;433,01
1018049216;8331135260;POTÉ;MG;-17,8077;-41,786;BATATA;ATIVA;ZÉ DO MILHO;121,55
4812149330;7521739830;COLOMBO;PR;-25,2925;-49,2262;TRIGO;ATIVA;LURDINHA DO MILHO;374,02
6723084876;4651689415;NOVA PALMA;RS;-29,471;-53,4689;SOJA;ATIVA;ROSINHA DO TOMATE;335,44
4742473454;4010340995;UARINI;AM;-2,99609;-65,1133;MAÇÃ;ATIVA;JOÃOZINHO DO TRIGO;375,03
3704798864;3227967518;BARRA DO GUARITA;RS;-27,1927;-53,7109;BATATA;ATIVA;MANÉ DO CAFÉ;326,86
9606987643;7634980525;BARRA DO GARÇAS;MT;-15,8804;-52,264;MILHO;ATIVA;TONHÃO DA CEBOLA;415,04
3993915698;3951628311;SÃO RAIMUNDO DO DOCA BEZERRA;MA;-5,11053;-45,0696;BATATA;ATIVA;TONHÃO DA SOJA;339,73
7211668443;6029821582;ITAIPAVA DO GRAJAÚ;MA;-5,14252;-45,7877;MAÇÃ;ATIVA;TONHÃO DA CEBOLA;276,8
7049196044;1338080427;CAMPANÁRIO;MG;-18,2427;-41,7355;SOJA;ATIVA;MANÉ DO TOMATE;203,53
8235089641;3959171251;IPIAÚ;BA;-14,1226;-39,7353;MILHO;ATIVA;MARIAZINHA DO TOMATE;411,66
1692191256;3027584283;PRIMAVERA DO LESTE;MT;-15,544;-54,2811;SOJA;ATIVA;MARIAZINHA DO TOMATE;22,62
3046370591;9972142500;SÃO BENEDITO DO RIO PRETO;MA;-3,33515;-43,5287;MAÇÃ;ATIVA;BETO DO CAFÉ;201,58
2602136009;2880323018;SARZEDO;MG;-20,0367;-44,1446;TRIGO;ATIVA;DONA LÚCIA DO TRIGO;337,49
2124941458;1241202483;PEDRA LAVRADA;PB;-6,74997;-36,4758;SOJA;ATIVA;MANÉ DA SOJA;195,18
2006866003;4216452749;MACAÚBAS;BA;-13,0186;-42,6945;SOJA;ATIVA;JOÃOZINHO SOJINHA;262,23
4396240361;9816828694;QUINZE DE NOVEMBRO;RS;-28,7466;-53,1011;MILHO;ATIVA;JUJU DA SOJA;370,6
4528282966;4029355923;JABOATÃO DOS GUARARAPES;PE;-8,11298;-35,015;MILHO;ATIVA;ZÉ DO ALGODÃO;74,54
4875524364;3304091878;NATIVIDADE;RJ;-21,039;-41,9697;MILHO;ATIVA;CHIQUINHA SOJINHA;479,97
2494031595;9817525317;NOVA PALMA;RS;-29,471;-53,4689;BATATA;ATIVA;ROSINHA DA CEBOLA;52,36
4581322084;4517546297;BOM JESUS DO ARAGUAIA;MT;-12,1706;-51,5032;MAÇÃ;ATIVA;JUJU DA SOJA;9,15
4783818737;5609586144;IGUATEMI;MS;-23,6736;-54,5637;TRIGO;ATIVA;SEU PEDRO DA BATATA;126,56
6525286955;5675882016;POTIRETAMA;CE;-5,71287;-38,1578;BATATA;ATIVA;JOÃOZINHO DO TRIGO;171,12
4380538618;8303577807;QUATRO PONTES;PR;-24,5752;-53,9759;TRIGO;ATIVA;DONA LÚCIA DO ARROZ;460,66
9182289700;7721407319;DIVINA PASTORA;SE;-10,6782;-37,1506;SOJA;ATIVA;TONHÃO DO TOMATE;462,16
5224140022;5592173720;TURVO;PR;-25,0437;-51,5282;TRIGO;ATIVA;JOÃOZINHO DO TOMATE;155,23
2982570762;6691694328;AFONSO CUNHA;MA;-4,13631;-43,3275;SOJA;ATIVA;ZÉ DO CAFÉ;255,58
9509103671;3832411018;JARDIM OLINDA;PR;-22,5523;-52,0503;BATATA;ATIVA;MANÉ DO ARROZ;492,48
3874370136;4250982612;SÃO PEDRO DOS FERROS;MG;-20,1732;-42,5251;MAÇÃ;ATIVA;TONHÃO DO TRIGO;191,34
6196058634;3274829791;CHARQUEADAS;RS;-29,9625;-51,6289;MILHO;ATIVA;JUJU DO TOMATE;468,79
3293456383;3880197318;MASSARANDUBA;SC;-26,6109;-49,0054;SOJA;ATIVA;MARIAZINHA DO TRIGO;112,04
9518376493;4773970173;INDIANÓPOLIS;PR;-23,4762;-52,6989;BATATA;ATIVA;MANÉ DA SOJA;175,77
1091630614;4540200514;OSASCO;SP;-23,5324;-46,7916;MILHO;ATIVA;BETO DO TOMATE;313,32
1945645936;4912322092;LAGOA REAL;BA;-14,0334;-42,1328;MILHO;ATIVA;LURDINHA DA CEBOLA;227,11
5581453331;9833192895;ARACITABA;MG;-21,3446;-43,3736;SOJA;ATIVA;MANÉ DO CAFÉ;260,98
8412156042;1565050303;BOA VISTA DO BURICÁ;RS;-27,6693;-54,1082;BATATA;ATIVA;TONHÃO DO CAFÉ;187,1
5087499365;9844007415;SÃO JOSÉ DE PIRANHAS;PB;-7,1187;-38,502;TRIGO;ATIVA;DONA LÚCIA DA CEBOLA;245,45
3310680061;7124024884;FEIRA GRANDE;AL;-9,89859;-36,6815;MILHO;ATIVA;MANÉ DO CAFÉ;362,79
2761848347;7383343578;SANTA BÁRBARA DE GOIÁS;GO;-16,5714;-49,6954;SOJA;ATIVA;TONHÃO SOJINHA;80,17
5353771263;9690852837;BELTERRA;PA;-2,63609;-54,9374;SOJA;ATIVA;CHIQUINHA DO MILHO;17,18
2952875514;5219503717;BODÓ;RN;-5,98027;-36,4167;MILHO;ATIVA;DONA LÚCIA DO CAFÉ;381,81
2311884819;5662862850;SALTO GRANDE;SP;-22,8894;-49,9831;TRIGO;ATIVA;LURDINHA DA CEBOLA;474,89
6002316563;2238497648;CONSOLAÇÃO;MG;-22,5493;-45,9255;SOJA;ATIVA;DONA LÚCIA SOJINHA;431,54
7173266571;4112615191;JIQUIRIÇÁ;BA;-13,2621;-39,5737;BATATA;ATIVA;LURDINHA DO ALGODÃO;13,14
4092776664;6641804256;PITIMBU;PB;-7,4664;-34,8151;TRIGO;ATIVA;ROSINHA DO ARROZ;446,99
7672238808;2803051486;PALMEIRA DO PIAUÍ;PI;-8,73076;-44,2466;SOJA;ATIVA;MANÉ DO ALGODÃO;344,73
1126731483;6135377968;SÃO PEDRO DE ALCÂNTARA;SC;-27,5665;-48,8048;BATATA;ATIVA;BETO DO ARROZ;169,59
3011292882;8861477744;SALETE;SC;-26,9798;-49,9988;MILHO;ATIVA;LURDINHA DO TOMATE;88,3
3396982126;2539057551;SANTO ANTÔNIO DO LESTE;MT;-14,805;-53,6075;MAÇÃ;ATIVA;JOÃOZINHO DO ARROZ;165,17
2203732743;6485393973;APORÁ;BA;-11,6577;-38,0814;TRIGO;ATIVA;JOÃOZINHO DA CEBOLA;53,58
8546347196;9934734471;PAULO RAMOS;MA;-4,44485;-45,2398;MAÇÃ;ATIVA;JOÃOZINHO DO CAFÉ;302,22
9321869318;4069737440;CRUZETA;RN;-6,40894;-36,7782;TRIGO;ATIVA;JOÃOZINHO DA SOJA;456,4
4821024947;2390045672;QUINTANA;SP;-22,0692;-50,307;TRIGO;ATIVA;CHIQUINHA DA SOJA;279,53
1428814876;3942280099;VISEU;PA;-1,19124;-46,1399;SOJA;ATIVA;SEU PEDRO DA CEBOLA;189,89
9316482599;4944132262;RIFAINA;SP;-20,0803;-47,4291;MILHO;ATIVA;JUJU SOJINHA;222,57
7522448901;5026328428;TAPURAH;MT;-12,695;-56,5178;SOJA;ATIVA;SEU PEDRO DA BATATA;282,3
8919607081;8555258610;BAIXIO;CE;-6,71945;-38,7134;SOJA;ATIVA;JOÃOZINHO DO CAFÉ;149,28
2881685113;5455624923;ITAJÁ;RN;-5,63894;-36,8712;TRIGO;ATIVA;BETO DO TRIGO;67,63
8567117458;9803616664;PÉROLA;PR;-23,8039;-53,6834;MAÇÃ;ATIVA;SEU PEDRO DO TOMATE;388,83
9154605413;9611649823;JABOTICATUBAS;MG;-19,5119;-43,7373;MILHO;ATIVA;MARIAZINHA DA BATATA;334,47
8401030014;6888009198;ESTRELA VELHA;RS;-29,1713;-53,1639;TRIGO;ATIVA;TONHÃO DA SOJA;438,65
6678216320;9986959186;COQUEIROS DO SUL;RS;-28,1194;-52,7842;MILHO;ATIVA;ROSINHA SOJINHA;278,51
9153108474;4641472238;LARANJAL DO JARI;AP;-0,804911;-52,453;MILHO;ATIVA;SEU PEDRO DO CAFÉ;118,61
5932663881;7894636880;BARRA DE SÃO FRANCISCO;ES;-18,7548;-40,8965;MILHO;ATIVA;SEU PEDRO DO CAFÉ;360,69
3140628868;7270640435;BOM SUCESSO;PR;-23,7063;-51,7671;SOJA;ATIVA;TONHÃO DA BATATA;37,61
9110742623;6955523373;ELÓI MENDES;MG;-21,6088;-45,5691;SOJA;ATIVA;ZÉ DO ARROZ;210,38
8752588527;6698438183;HORIZONTINA;RS;-27,6282;-54,3053;TRIGO;ATIVA;DONA LÚCIA SOJINHA;466,66
9417287596;9410491193;ACAUÃ;PI;-8,21954;-41,0831;BATATA;ATIVA;JOÃOZINHO DA CEBOLA;11,02
9214422165;5199436625;IVOTI;RS;-29,5995;-51,1533;SOJA;ATIVA;JOÃOZINHO SOJINHA;446,64
4440264184;2709575201;TAPARUBA;MG;-19,7621;-41,608;TRIGO;ATIVA;SEU PEDRO DO ALGODÃO;279,85
4271391669;9550916181;COLINAS;RS;-29,3948;-51,8556;BATATA;ATIVA;CHIQUINHA DO MILHO;153,57
5694677567;8335321083;NOVA BOA VISTA;RS;-27,9926;-52,9784;BATATA;ATIVA;TONHÃO DO TOMATE;305,39
9079763375;4771446803;TIBAU DO SUL;RN;-6,19176;-35,0866;MAÇÃ;ATIVA;MANÉ DO CAFÉ;367,46
